t,tempo_tot,temperatura,energia,fase_1,fase_2,fase_3,fase_4,fase_5,plastificante,antioxidante
36,0.020510899245718646,0.6014898741836201,-0.4926990987223176,-1.2458635644424092,0.5085695273902671,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.8881181415885198,0.005068498144940028
37,0.4533141811704337,0.555523457550991,0.36532553026931514,-0.3768338312193486,0.5085695273902671,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.8881181415885198,-0.3388358290841195
38,0.006549503054598807,0.17246998561241175,0.04033955157401087,-1.273896781643153,0.5085695273902671,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.8903767465016182,-0.2528597472768546
39,0.29973882306811545,0.32569137438784346,0.20100244797702418,-0.6291327860260436,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.16310596448396192,-1.0051504630904224
40,0.46727557736155356,0.3716577910204725,0.3225591477735487,-0.3207673968178608,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.1664938718536095,-0.9406684017349738
41,0.39746859640595433,0.47891276316327513,0.1900218903091926,-0.46093348282158025,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.1664938718536095,-1.2308376778344916
42,2.156604516487054,-0.1799392085710807,-0.3023694324798986,-0.7132324376282753,0.43603782574579797,3.6541871700429907,1.106524296319133,-0.028891547201366302,0.1664938718536095,-0.8761863403795251
43,0.3555844078325948,0.2644028188776699,0.30618463195309825,-0.545033134423812,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.15633014974466738,-0.9944034528645131
44,-2.8555367161249685,-2.4476157624474695,-3.0997146587007105,3.183384753275125,-6.74460063705664,-4.038835841242354,-1.7752047800427422,-0.028891547201366302,0.15633014974466738,-0.9944034528645131
45,0.6487737278461114,0.892610512856939,-0.08295092048585495,0.07169764399255361,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.1642352669405111,-1.166355616479043
46,0.46727557736155356,1.1684090126527178,1.4624180902395325,-0.20863452801488527,0.21844272081239077,0.23836614186610042,0.6918870191447626,-0.028891547201366302,-1.5922064871456083,0.7251181832807823
47,0.006549503054598807,1.459529651326039,0.5153931517296837,-1.1617639128401775,0.21844272081239077,0.23836614186610042,0.6918870191447626,-0.028891547201366302,-1.5910771846890597,0.6069010707957943
48,0.5789667468905123,1.2909861236730649,0.9655960161107895,0.8285945084126386,0.21844272081239077,0.23836614186610042,0.04919923952448824,-0.028891547201366302,-1.5933357896021574,0.714371173054873
49,0.32766161545035516,0.8159998184692231,1.0717414068998312,-0.26470096241637303,0.21844272081239077,0.23836614186610042,0.5260321082750143,-0.028891547201366302,-1.5940886579065239,0.6391421014735174
50,0.48123697355267336,0.43294634653064606,0.2017730134273986,-0.29273417961711695,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.1642352669405111,-0.7902102585722602
51,0.39746859640595433,0.2950470966327567,0.2896174747700533,-0.4889667000223242,0.5085695273902671,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.8903767465016182,-0.1238956245659573
52,0.3137002192592353,0.31036923551030116,0.1590066309316322,-0.6571660032267875,0.5085695273902671,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.8945175221756322,-0.22061871659913151
53,0.6068895392727519,0.46359062428573283,0.3712974125097147,-0.06846844201116584,0.5085695273902671,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.8937646538712658,-0.10240160411414108
54,0.3555844078325948,0.555523457550991,0.37052684705934097,-0.5730663516245559,0.5085695273902671,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.9001640344583774,-0.10240160411414108
55,0.3555844078325948,0.509557040918362,0.21005659201892074,-0.516999917223068,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.16084735957086418,-1.0051504630904224
56,0.6208509354638718,-0.6242812360198335,0.779889742570616,-0.040435224810421944,0.43603782574579797,0.23836614186610042,0.7126188830034811,-0.028891547201366302,0.1664938718536095,-0.9406684017349738
57,0.46727557736155356,0.4023020687755593,0.6076683644119898,-0.23666774521562917,-0.07168408576548552,0.29777172496482895,0.7333507468621996,-0.028891547201366302,0.15633014974466738,-0.9084273710572482
58,-0.6077519293546741,0.003926457959437762,-0.09759166404296452,-0.29273417961711695,0.0008476158789835499,0.29777172496482895,-0.8422709064004084,-0.028891547201366302,0.8903767465016182,-0.6397521154095467
59,-0.45417657125235594,-0.4710598472444018,0.5805059322863009,0.9126941600148702,0.0008476158789835499,0.29777172496482895,-1.5264224137381197,-0.028891547201366302,0.889247444045069,-0.6290051051836397
60,-0.8032114760303519,-0.42509343061177274,0.4252369940359064,0.15579729559478528,0.5085695273902671,0.23836614186610042,-1.567886141455557,-0.028891547201366302,0.8903767465016182,-0.4892939722468331
61,-0.5798291369724344,-1.313777485509276,-0.5938358140839265,0.6323619880074314,0.43603782574579797,0.23836614186610042,-1.5471542775968383,-0.028891547201366302,0.1653645693970603,-0.8761863403795251
62,-0.8171728722214717,-0.44041556948931504,-0.34609902178863255,0.18383051279552917,0.43603782574579797,0.23836614186610042,-1.567886141455557,-0.028891547201366302,0.1653645693970603,-0.9084273710572482
63,-0.6635975141191536,-1.0839454023461286,-0.5905609109198364,-0.09650165921190972,0.43603782574579797,0.23836614186610042,-1.1532488642811862,-0.028891547201366302,0.15858875465776578,-0.8439453097017996
64,-0.7194430988836329,-1.0379789857134996,-0.49867098096271717,-0.3207673968178608,0.43603782574579797,0.23836614186610042,-1.0495895449875936,-0.028891547201366302,0.15633014974466738,-0.9084273710572482
65,-0.9009412493681908,-0.6855697915300049,-0.45185912985248655,-0.4329002656208364,0.43603782574579797,0.23836614186610042,-1.2776400474334975,-0.028891547201366302,0.15407154483156899,-0.8761863403795251
66,-0.8311342684125916,-0.7008919304075494,-0.586130159580185,0.12776407839404139,0.43603782574579797,0.23836614186610042,-1.567886141455557,-0.028891547201366302,0.15633014974466738,-0.9406684017349738
67,-1.0824393998527488,-0.5476705416321177,-0.455134033016577,-0.3768338312193486,0.43603782574579797,0.23836614186610042,-1.567886141455557,-0.028891547201366302,0.1552008472881182,-0.9084273710572482
68,-1.054516607470509,-0.8847575969380678,-0.5568486724659665,-0.34880061401860474,0.43603782574579797,0.23836614186610042,-1.5471542775968383,-0.028891547201366302,0.15971805711431497,-0.9729094324126969
69,-0.9567868341326702,-1.1912003744889312,-0.6903491367432909,-0.23666774521562917,0.43603782574579797,0.23836614186610042,-1.4849586860206827,-0.028891547201366302,0.15858875465776578,-1.0051504630904224
70,-0.4122923826789964,-0.6855697915300049,-0.5788097878016304,-0.23666774521562917,0.43603782574579797,0.23836614186610042,-0.6764159955306602,-0.028891547201366302,0.1664938718536095,-0.9406684017349738
71,0.5789667468905123,0.49423490204081744,0.3071478387660658,-0.09650165921190972,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.15745945220121657,-0.6612461358613628
72,1.9611449698113765,0.17246998561241175,0.9270677435920814,2.6787868436617353,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.16084735957086418,-0.8117042790240764
73,0.9280016516685082,0.555523457550991,0.4674254524438922,0.6323619880074314,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.15633014974466738,-0.8761863403795251
74,0.8721560669040289,0.6627784296937936,0.49304675366883305,0.5202291192044558,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.16310596448396192,-1.1341145858013197
75,0.6068895392727519,0.44826848540818837,0.27401352439997656,-0.012402007609678052,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.1653645693970603,-0.8117042790240764
76,0.4533141811704337,0.5708455964285333,0.5213650339700833,-0.34880061401860474,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.1642352669405111,-0.7902102585722602
77,0.8442332745217892,0.49423490204081744,0.36301383391819253,0.43612946760222415,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.1664938718536095,-0.8439453097017996
78,-1.3616673236751455,-0.5323484027545732,-0.7446740009946695,-0.9935646096357141,0.43603782574579797,0.23836614186610042,-1.5264224137381197,-0.028891547201366302,0.1664938718536095,-0.9084273710572482
79,-0.9567868341326702,-0.7621804859177207,-0.6090544817288164,-0.18060131081414138,0.43603782574579797,0.23836614186610042,-1.5264224137381197,-0.028891547201366302,0.15858875465776578,-0.8761863403795251
80,-1.054516607470509,-0.9000797358156101,-0.6075133508280682,-0.3207673968178608,0.43603782574579797,0.23836614186610042,-1.567886141455557,-0.028891547201366302,0.1653645693970603,-0.8117042790240764
81,-0.9847096265149099,-1.1299118189787576,-0.5961475104350491,-0.23666774521562917,0.43603782574579797,0.23836614186610042,-1.5056905498794013,-0.028891547201366302,0.16084735957086418,-0.7579692278945347
82,-0.9288640417504305,-0.608959097142289,-0.2884992543731638,-0.06846844201116584,0.43603782574579797,0.23836614186610042,-1.567886141455557,-0.028891547201366302,0.1642352669405111,-0.8761863403795251
83,-0.45417657125235594,-0.2105834863261675,-0.23089948695769508,0.3520298159999925,0.43603782574579797,0.23836614186610042,-1.1532488642811862,-0.028891547201366302,0.16310596448396192,-0.9406684017349738
84,-0.9847096265149099,-1.1145896801012154,-0.5121558763442651,-0.20863452801488527,0.43603782574579797,0.23836614186610042,-1.5471542775968383,-0.028891547201366302,0.15971805711431497,-0.9084273710572482
85,0.5789667468905123,0.3563356521429302,0.2435761891101968,-0.09650165921190972,0.43603782574579797,0.23836614186610042,0.6711551552860441,-0.028891547201366302,0.1642352669405111,-0.8439453097017996
86,-1.0405552112793892,-2.3710050680597536,1.5581608474485225,-0.3768338312193486,0.5085695273902671,0.23836614186610042,-1.5264224137381197,-0.028891547201366302,0.8873652732841542,-0.04866655298460172
87,-1.138284984617228,-1.359743902141905,-0.26538229086193865,-0.516999917223068,0.5085695273902671,0.23836614186610042,-1.567886141455557,-0.028891547201366302,0.8926353514147166,-0.37107685976184507
88,-0.97074823032379,-1.4363545965296212,-0.5383551016569869,-0.23666774521562917,0.5085695273902671,0.23836614186610042,-1.5264224137381197,-0.028891547201366302,0.8926353514147166,0.005068498144940028
89,-1.1243235884261082,-0.9307240135706969,-0.3838567288569666,-0.516999917223068,0.5085695273902671,0.23836614186610042,-1.567886141455557,-0.028891547201366302,0.8926353514147166,-0.05941356321050864
90,-0.9149026455593107,-1.2831332077541893,-0.5555001829278118,-0.12453487641265361,0.5085695273902671,0.23836614186610042,-1.5264224137381197,-0.028891547201366302,0.8918824831103502,-0.23136572682503842
91,-1.0405552112793892,-1.3290996243868185,-0.37326145391432186,-0.3768338312193486,0.5085695273902671,0.23836614186610042,-1.5056905498794013,-0.028891547201366302,0.8869888391319706,-0.3173418086323033
92,-0.2447556283855583,-1.1605560967338444,2.155926995576281,0.6884284224089192,0.5085695273902671,0.23836614186610042,-1.1325170004224678,-0.028891547201366302,0.8881181415885198,-0.1238956245659573
93,-0.8590570607948312,-1.4669988742847078,-0.2898477439113185,-0.040435224810421944,0.5085695273902671,0.23836614186610042,-1.5056905498794013,-0.028891547201366302,0.8926353514147166,-0.15613665524368284
94,0.425391388788194,-0.10332851418336486,0.5662504714543785,-0.4329002656208364,0.5085695273902671,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.8873652732841542,-0.23136572682503842
95,0.5929281430816321,0.14182570785732498,0.31909160324686553,-0.09650165921190972,0.5085695273902671,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.8956468246321814,-0.22061871659913151
96,0.43935278497931385,-0.04203995867319349,0.3258340509376395,-0.4048670484200925,0.5085695273902671,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.8884945757407033,-0.575270054054098
97,-0.8032114760303519,-0.5936369582647467,-0.21587346067539864,-0.8533985236319948,0.5085695273902671,0.20866335031673616,-0.8215390425416899,-0.028891547201366302,0.8843538000666894,-0.07016057343641795
98,0.048433691627958325,-0.3025163195914256,0.14744814917601998,0.4080962504014803,0.5085695273902671,0.23836614186610042,-0.48982922080219343,-0.028891547201366302,0.8862359708276049,-0.39257088021366127
99,-0.6356747217369139,-0.5017041249994886,-0.3197071551133173,-1.1337306956394335,0.5085695273902671,0.23836614186610042,-0.3654380376498823,-0.028891547201366302,0.8881181415885198,-0.15613665524368284
100,0.11824067258355753,0.20311426336749852,-0.11415882122600912,-1.0496310440372019,0.5085695273902671,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.8926353514147166,-0.22061871659913151
101,-1.4873198893952242,-1.0226568468359551,-0.4896168369208209,-1.2458635644424092,0.5085695273902671,0.23836614186610042,-1.5471542775968383,-0.028891547201366302,0.8858595366754214,-0.23136572682503842
102,0.425391388788194,0.34101351326538576,0.31812839643389734,-0.3768338312193486,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.15934162296213147,-0.9299213915090645
103,-1.0126324188971496,-0.5783148193872044,-0.5504915075003798,-0.20863452801488527,0.43603782574579797,0.23836614186610042,-1.567886141455557,-0.028891547201366302,0.1619766620274127,-1.080379534671778
104,-1.0126324188971496,-1.1145896801012154,-0.6468121887971504,-0.23666774521562917,0.43603782574579797,0.23836614186610042,-1.5471542775968383,-0.028891547201366302,0.1642352669405111,-1.1018735551235943
105,-0.9009412493681908,-0.7162140692850917,-0.363629385784645,-0.1525680936133975,0.43603782574579797,0.23836614186610042,-1.4642268221619643,-0.028891547201366302,0.15181293991847059,-1.166355616479043
106,-0.9149026455593107,-0.976690430203326,-0.5524179211263152,-0.040435224810421944,0.43603782574579797,0.23836614186610042,-1.567886141455557,-0.028891547201366302,0.1664938718536095,-1.241584688060401
107,-0.9986710227060297,-1.0686232634685842,-0.611366178079939,-0.3207673968178608,0.43603782574579797,0.23836614186610042,-1.4849586860206827,-0.028891547201366302,0.15745945220121657,-1.166355616479043
108,-0.9567868341326702,-0.7468583470401784,-0.573608471011605,-0.23666774521562917,0.43603782574579797,0.23836614186610042,-1.5056905498794013,-0.028891547201366302,0.16084735957086418,-1.069632524445871
109,-1.0265938150882694,-1.0073347079584127,-0.6217688116599902,-0.26470096241637303,0.43603782574579797,0.23836614186610042,-1.567886141455557,-0.028891547201366302,0.15858875465776578,-1.0588855142199618
110,-0.6496361179280337,-1.2065225133664734,-0.4822964651422663,0.49219590200371194,0.43603782574579797,0.23836614186610042,-1.567886141455557,-0.028891547201366302,0.15858875465776578,-1.1341145858013197
111,-0.42625377887011623,-0.42509343061177274,-0.41968802229936525,-0.09650165921190972,0.43603782574579797,0.23836614186610042,-0.8008071786829714,-0.028891547201366302,0.15708301804903307,-1.1018735551235943
112,-0.7613272874569924,-0.6549255137749203,-0.5553075415652183,-0.26470096241637303,0.43603782574579797,0.23836614186610042,-1.1739807281399048,-0.028891547201366302,0.1676231743101587,-1.069632524445871
113,-1.054516607470509,-1.2218446522440158,-0.7381241946664889,-0.3768338312193486,0.43603782574579797,0.23836614186610042,-1.5264224137381197,-0.028891547201366302,0.15745945220121657,-1.0588855142199618
114,-0.8450956646037114,-0.9613682913257837,-0.614641081244029,0.07169764399255361,0.43603782574579797,0.20866335031673616,-1.5471542775968383,-0.028891547201366302,0.16084735957086418,-1.166355616479043
115,-1.0405552112793892,-1.3290996243868185,-0.6992106394225936,-0.3207673968178608,0.43603782574579797,0.23836614186610042,-1.5264224137381197,-0.028891547201366302,0.15708301804903307,-1.1018735551235943
116,-0.97074823032379,-0.3484827362240569,-0.3605471239831483,-0.20863452801488527,0.43603782574579797,0.23836614186610042,-1.5264224137381197,-0.028891547201366302,0.15633014974466738,-1.0588855142199618
117,-1.0265938150882694,-1.3290996243868185,-0.7180894929567608,-0.4048670484200925,0.43603782574579797,0.23836614186610042,-1.4642268221619643,-0.028891547201366302,0.15633014974466738,-1.1126205653495036
118,-0.8311342684125916,-0.07268423642827808,-0.3204777205636917,0.12776407839404139,0.43603782574579797,0.23836614186610042,-1.567886141455557,-0.028891547201366302,0.15595371559248386,-1.080379534671778
119,-1.5152426817774638,-0.7468583470401784,-1.2463121091882507,-1.2458635644424092,0.43603782574579797,0.23836614186610042,-1.567886141455557,-0.028891547201366302,0.1552008472881182,-1.0588855142199618
120,-0.8450956646037114,-0.6396033748973758,-0.3150837624110725,-0.3768338312193486,0.43603782574579797,0.23836614186610042,-1.2154444558573418,-0.028891547201366302,0.1687524767667079,-1.2953197391899403
121,-0.9986710227060297,-0.6549255137749203,-0.452629695302861,-0.23666774521562917,0.43603782574579797,0.23836614186610042,-1.5471542775968383,-0.028891547201366302,0.15745945220121657,-0.9621624221867899
122,-0.5519063445901948,-0.2105834863261675,0.18520585624435434,-0.3768338312193486,0.0008476158789835499,0.29777172496482895,-0.7178797232480972,-0.028891547201366302,0.8915060489581674,-0.37107685976184507
123,-0.9986710227060297,-0.1952613474486252,0.42176944950922257,-0.12453487641265361,0.07337931752345261,0.29777172496482895,-1.567886141455557,-0.028891547201366302,0.8873652732841542,-0.8331982994758926
124,-1.1103621922349884,-0.3025163195914256,0.3884424937805403,-0.4329002656208364,0.0008476158789835499,0.29777172496482895,-1.5056905498794013,-0.028891547201366302,0.8952703904799978,-0.8117042790240764
125,-1.0964007960438686,-0.10332851418336486,0.4888086436917754,-0.3207673968178608,0.0008476158789835499,0.29777172496482895,-1.5471542775968383,-0.028891547201366302,0.8836009317623237,-0.9084273710572482
126,0.43935278497931385,0.6321341519387068,1.127222119326771,-0.3207673968178608,0.0008476158789835499,0.29777172496482895,0.7333507468621996,-0.028891547201366302,0.8903767465016182,-0.8117042790240764
127,1.821531007900178,-0.8234690414278942,1.2404952405317728,2.2863218028513206,0.5085695273902671,0.23836614186610042,0.7540826107209182,-0.028891547201366302,0.8862359708276049,-0.8654393301536158
128,2.003029158384736,0.06521501346960913,0.9041434214434501,2.7628864952639667,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.1619766620274127,-1.166355616479043
129,1.5143802916955416,0.2644028188776699,0.4791765755620982,1.781723893237931,0.43603782574579797,0.23836614186610042,0.6918870191447626,-0.028891547201366302,0.1619766620274127,-1.069632524445871
130,0.4951983697437932,1.0611540405099174,0.7783486116698672,-0.18060131081414138,-0.07168408576548552,0.29777172496482895,0.7333507468621996,-0.028891547201366302,0.1619766620274127,-0.9729094324126969
131,0.6068895392727519,1.0458319016323707,0.40269795461246194,0.01563120959106584,0.0008476158789835499,0.29777172496482895,0.7333507468621996,-0.028891547201366302,0.8858595366754214,-0.6612461358613628
132,0.32766161545035516,0.44826848540818837,0.4824514787261883,-0.545033134423812,0.0008476158789835499,0.29777172496482895,0.7333507468621996,-0.028891547201366302,0.8843538000666894,-0.7042341767649953
133,0.5370825583171528,1.1071204571425441,1.5200178576550012,-0.12453487641265361,0.0008476158789835499,0.29777172496482895,0.7333507468621996,-0.028891547201366302,0.8847302342188722,-1.0051504630904224
134,0.7465035011839504,0.9538990683671126,0.8012729338184993,0.26793016439776085,0.0008476158789835499,0.29777172496482895,0.7333507468621996,-0.028891547201366302,0.8858595366754214,-0.7579692278945347
135,0.8581946707129091,0.2950470966327567,0.4922761882184586,0.49219590200371194,0.0008476158789835499,0.29777172496482895,0.7333507468621996,-0.028891547201366302,0.8869888391319706,-0.9084273710572482
136,0.8163104821395495,1.1224425960200866,1.2597593767911273,0.4080962504014803,0.0008476158789835499,0.29777172496482895,0.7333507468621996,-0.028891547201366302,0.8881181415885198,-0.9084273710572482
137,0.5231211621260329,0.1111814301022382,0.34413498038402573,-0.1525680936133975,0.0008476158789835499,0.29777172496482895,0.7333507468621996,-0.028891547201366302,0.8884945757407033,-0.8331982994758926
138,-3.9864098076056753,-0.44041556948931504,-2.5310373563245774,0.6603952052081753,0.07337931752345261,0.29777172496482895,-0.5727566762370676,-0.028891547201366302,0.8881181415885198,-0.7257281972168116
139,-2.101621321804497,1.2603418459179758,-2.6304402994228444,0.15579729559478528,-1.594849820299336,-1.3358818102502057,-1.7752047800427422,-0.028891547201366302,0.8881181415885198,-0.7257281972168116
140,-2.101621321804497,1.6280731789790128,-3.107612954567046,0.15579729559478528,-1.594849820299336,-1.3358818102502057,-1.7752047800427422,-0.028891547201366302,0.8881181415885198,-0.7257281972168116
141,-2.101621321804497,1.0458319016323707,-2.7180921194029057,0.12776407839404139,-1.594849820299336,-1.3358818102502057,-1.7752047800427422,-0.028891547201366302,0.8881181415885198,-0.7257281972168116
142,-0.049296081709880556,0.5861677353060778,0.05016426106628184,-1.301929998843897,0.07337931752345261,0.29777172496482895,0.7333507468621996,-0.028891547201366302,0.8926353514147166,-0.7364752074427184
143,1.1374225945353058,1.352274679183234,0.625776652495783,1.0248270288178458,0.0008476158789835499,0.32747451651419324,0.7333507468621996,-0.028891547201366302,0.8854831025232386,-0.768716238120444
